,price
15381,276000.0
6974,275000.0
1291,170000.0
19189,400000.0
19890,559950.0
8887,815241.0
13493,852500.0
21193,570000.0
18800,650000.0
3875,387000.0
14330,405000.0
5898,234900.0
14115,229950.0
13050,455000.0
14315,280000.0
5455,719000.0
16079,385000.0
5467,595000.0
11613,519000.0
21582,490000.0
13426,1100000.0
1596,327500.0
16996,645000.0
12839,214000.0
20030,399440.0
17239,680000.0
4625,419000.0
20057,434900.0
9027,359999.0
7631,380000.0
13676,235000.0
7471,297500.0
20678,293000.0
1574,303000.0
12996,260000.0
20064,571000.0
2667,558000.0
10424,109000.0
5800,450000.0
3254,575000.0
16700,580000.0
7950,401500.0
9371,215000.0
7293,279900.0
1306,847000.0
2629,705000.0
16635,705000.0
16949,191000.0
15428,319000.0
2529,392450.0
20849,329950.0
10588,379900.0
5717,405000.0
13719,650000.0
5339,350000.0
21578,362500.0
10000,458400.0
6589,230000.0
7821,599000.0
21303,465000.0
13406,538000.0
8014,526750.0
4230,527500.0
15669,570000.0
17657,820000.0
19545,175000.0
3685,641000.0
11841,240000.0
6972,707000.0
21000,485000.0
8491,453000.0
4400,575000.0
9791,216500.0
9789,900000.0
21480,449000.0
13310,435000.0
4195,470000.0
21068,400950.0
20410,271115.0
16716,184900.0
21092,295000.0
15589,250000.0
20777,253101.0
3485,119900.0
7870,680000.0
4010,639000.0
20478,540000.0
14835,300523.0
15738,538000.0
19779,672500.0
9344,298800.0
16893,125000.0
9729,690000.0
3150,426000.0
18219,312000.0
5735,990400.0
19014,717500.0
16952,129000.0
16135,270000.0
15009,1105000.0
20376,600000.0
4085,555750.0
20916,525000.0
12816,760000.0
13292,510000.0
10873,291000.0
10919,600000.0
3920,575000.0
16596,252500.0
9152,525000.0
8370,425000.0
20639,560000.0
20502,515000.0
159,320000.0
11844,770000.0
190,305000.0
3663,400000.0
2551,425000.0
13109,525000.0
6355,1450000.0
5996,255000.0
1896,755000.0
7735,324950.0
6654,358000.0
19202,930000.0
9242,650000.0
6259,750000.0
19120,341000.0
21415,389990.0
7810,455000.0
4166,628000.0
13314,1148000.0
8097,970000.0
8539,1208000.0
3085,275000.0
12531,518000.0
12646,890000.0
10227,224097.0
10147,245000.0
7042,213000.0
9164,196000.0
14787,250000.0
6105,440000.0
12168,479900.0
5763,705000.0
16587,740000.0
19212,661000.0
12992,467100.0
9646,430000.0
20769,1112000.0
3725,570000.0
437,843000.0
15628,590000.0
10892,440000.0
14998,240000.0
7009,177000.0
4683,610000.0
11369,775000.0
9446,355000.0
11178,280000.0
11008,190000.0
2412,810000.0
687,507000.0
20858,427000.0
11319,729000.0
15754,962800.0
7461,1170000.0
15517,890000.0
2887,520000.0
18846,475000.0
9219,307150.0
16010,540000.0
2856,799000.0
396,530000.0
8975,812500.0
10579,345000.0
11550,490000.0
21556,553000.0
17241,300000.0
6539,442500.0
1352,585000.0
18567,515000.0
19952,443000.0
10924,305000.0
7455,623000.0
19734,250000.0
932,288349.0
15894,254950.0
9537,440000.0
6863,461000.0
1681,1230000.0
13227,370000.0
6995,385000.0
5369,315000.0
4566,203000.0
6613,545000.0
10878,420000.0
444,205000.0
19074,447000.0
16362,650000.0
10030,755000.0
19900,288790.0
16064,568500.0
11866,220000.0
19624,825500.0
2624,677100.0
20242,392440.0
20563,1240420.0
3276,456500.0
12518,348450.0
17140,334999.0
15989,225000.0
8251,228950.0
8074,284000.0
18418,618000.0
9501,604000.0
9351,263500.0
18353,349950.0
543,530000.0
7924,525000.0
19240,450000.0
6258,668000.0
14638,1098000.0
12678,335000.0
19496,350000.0
21461,518000.0
18177,590000.0
6996,359500.0
14933,495500.0
14594,706000.0
12529,174000.0
5147,235000.0
12041,312500.0
286,467000.0
19854,439000.0
15829,499950.0
7499,406500.0
18182,900000.0
19358,371000.0
20136,1237500.0
5669,1157400.0
10042,262000.0
1673,285000.0
13640,252000.0
1926,255000.0
7462,245000.0
14453,532000.0
15841,696000.0
15497,601002.0
3680,135000.0
3068,365000.0
4612,240000.0
16334,745000.0
14792,245000.0
5871,399000.0
21029,260000.0
14994,267950.0
3271,800000.0
7582,299000.0
12156,200000.0
8311,500000.0
19738,299000.0
11521,395000.0
13115,402000.0
588,370000.0
9394,840000.0
1379,520000.0
3998,291000.0
18484,330000.0
13933,315000.0
13853,1150000.0
4258,435000.0
9020,489990.0
13301,241000.0
5943,554000.0
514,615000.0
2925,699000.0
8826,275000.0
1462,140000.0
5974,724800.0
4666,324000.0
12417,148000.0
20073,650000.0
11166,463000.0
10914,463000.0
9662,514000.0
15638,359000.0
3454,665000.0
9256,811500.0
4477,910000.0
18454,885250.0
17643,700000.0
19885,310000.0
623,605000.0
8849,380000.0
9602,460000.0
14554,780000.0
20177,261950.0
11394,480000.0
13106,445830.0
16242,323400.0
18852,296500.0
5899,963000.0
18910,734200.0
12052,700000.0
3533,310000.0
15979,500000.0
4915,925000.0
10452,655000.0
15747,447000.0
11713,170000.0
7803,299500.0
18756,999000.0
4111,649950.0
12830,166000.0
15566,745000.0
4043,580000.0
9668,643403.0
4417,299950.0
2988,590000.0
3587,310000.0
13122,319950.0
16889,835000.0
4773,357186.0
15301,314000.0
6009,1325000.0
19686,915000.0
21353,667000.0
16034,782500.0
16439,269900.0
13586,502000.0
457,705000.0
11740,850000.0
17986,298000.0
9846,304000.0
8104,444950.0
2133,655000.0
21546,509900.0
11314,383000.0
9783,340000.0
15132,635000.0
10965,283000.0
19203,727500.0
6594,460000.0
9896,386000.0
1146,510000.0
18473,539000.0
4518,260000.0
1833,565000.0
16274,160000.0
16138,450000.0
12192,242000.0
20784,660000.0
9005,431000.0
13429,415000.0
14344,234000.0
14387,510000.0
19094,307700.0
5134,255000.0
7544,305000.0
13843,550000.0
6845,607500.0
3525,277500.0
14711,352500.0
7090,587206.0
10351,465000.0
15905,415000.0
15412,305000.0
4495,150000.0
5896,513000.0
4394,335000.0
18698,350000.0
16549,338000.0
12708,475200.0
13546,415000.0
16837,1300000.0
3340,437500.0
19149,1050000.0
8075,308000.0
10709,420000.0
14861,375000.0
10565,640000.0
17298,440000.0
5190,772650.0
17098,350000.0
3016,746000.0
5999,330000.0
2908,579950.0
16845,800000.0
2678,462000.0
7978,450000.0
17068,580000.0
179,330000.0
14283,105000.0
17205,796500.0
16171,960000.0
13284,272000.0
9488,645000.0
18023,980000.0
4181,775000.0
1541,350000.0
16923,445700.0
5998,599000.0
14445,410000.0
7008,1387000.0
4041,494000.0
13437,575000.0
12774,290000.0
9686,296000.0
20565,350000.0
8476,410988.0
19803,715000.0
21317,935000.0
482,849950.0
11481,195000.0
20352,263900.0
12861,240000.0
1882,1125000.0
20515,719950.0
19605,279900.0
9028,625000.0
13665,449950.0
20934,880000.0
7983,432000.0
12525,840500.0
1353,461000.0
8496,880000.0
3501,619420.0
5964,807000.0
10449,650000.0
14654,475000.0
10721,135000.0
5987,316500.0
1712,520500.0
1482,504750.0
791,675000.0
2155,535000.0
12112,371000.0
10813,715500.0
8744,490000.0
10846,548500.0
1392,325000.0
19931,408000.0
10149,373000.0
7098,395000.0
8558,616500.0
17122,960000.0
19462,439000.0
15542,259000.0
306,550000.0
1126,170000.0
10293,254000.0
867,457500.0
21518,475000.0
19440,324950.0
8912,465000.0
10848,615000.0
2297,342000.0
8550,350000.0
15085,399950.0
3105,650000.0
9718,638000.0
1638,411000.0
6534,295000.0
7680,345000.0
11285,236000.0
19135,315000.0
8,229500.0
13150,260000.0
15018,310000.0
9483,707000.0
13557,311000.0
4139,339999.0
5791,810000.0
10657,288000.0
14302,223000.0
17741,809950.0
7538,160000.0
21455,349000.0
10872,175000.0
10201,276200.0
5221,600000.0
3896,385000.0
17242,629950.0
3173,490000.0
12664,278000.0
9785,920000.0
16432,399950.0
4902,599000.0
11559,808250.0
18123,243000.0
8181,416000.0
11146,232500.0
11879,339950.0
10184,725000.0
3744,650000.0
3797,586000.0
1212,470000.0
8804,1000000.0
9635,323800.0
17333,430000.0
17751,217000.0
10932,550000.0
9243,505000.0
11060,561000.0
6115,310000.0
7395,300000.0
13155,456000.0
16727,279000.0
15271,518000.0
5765,650000.0
10477,292000.0
14507,359800.0
14470,528000.0
18945,497000.0
9331,268500.0
13223,543000.0
11538,264500.0
18405,675000.0
5924,575000.0
12547,608000.0
7512,470000.0
14008,129000.0
12817,242500.0
17791,895000.0
9174,240000.0
7745,275000.0
8360,354000.0
9643,550000.0
13185,420000.0
17476,463828.0
2536,661000.0
1220,475000.0
18712,306000.0
14981,169950.0
10562,465000.0
14475,488000.0
11675,244000.0
9072,581000.0
1843,762500.0
19001,940000.0
9262,657000.0
7842,320000.0
9995,279000.0
267,415000.0
10827,583500.0
20811,580000.0
9958,605000.0
13118,300000.0
19771,580000.0
15207,250000.0
6666,463000.0
1601,895000.0
13888,367950.0
15788,572000.0
8962,750000.0
10328,520000.0
12501,780000.0
6325,325000.0
21433,465750.0
14640,180000.0
1397,542000.0
3166,316000.0
13517,845000.0
5157,169000.0
16527,950000.0
12600,495500.0
8707,590000.0
11371,565000.0
10563,302000.0
15536,325000.0
17916,675000.0
18115,499000.0
11982,275000.0
17414,739000.0
17841,159100.0
19719,549995.0
10161,449950.0
6155,239975.0
14798,998000.0
8774,835000.0
13018,337000.0
18933,254999.0
16181,255544.0
15404,813000.0
13075,675000.0
6129,590000.0
7475,396480.0
13036,413000.0
13048,870000.0
740,360000.0
18974,955000.0
21301,612995.0
2016,156000.0
16243,300000.0
1472,519500.0
15938,500000.0
8933,284000.0
2361,500000.0
13949,990000.0
1800,206000.0
21143,1085000.0
13260,781000.0
10811,442500.0
7082,600000.0
1518,500000.0
5025,1165000.0
16950,730000.0
5284,210000.0
13549,635000.0
12443,225000.0
7836,299950.0
8866,205950.0
15621,220000.0
8708,417200.0
19322,820000.0
4750,280000.0
14939,280000.0
9911,400000.0
14827,465000.0
16393,926250.0
15120,1225000.0
17620,315000.0
1686,470000.0
9811,750000.0
2929,700000.0
5555,434000.0
6050,295000.0
2592,620000.0
2232,600000.0
16810,630000.0
9370,251200.0
3404,726000.0
20250,1050000.0
13748,491300.0
10789,450000.0
17823,579000.0
6044,321000.0
14212,800000.0
4929,653000.0
2172,501000.0
13604,801501.0
13651,240000.0
1028,245000.0
21406,370000.0
2132,250000.0
16078,734000.0
998,189950.0
12425,1289000.0
19487,420000.0
20991,910000.0
14405,530000.0
4951,386500.0
15684,343000.0
5388,935000.0
7737,817500.0
9009,355000.0
1269,532500.0
817,250000.0
2118,852000.0
1513,190000.0
14754,327000.0
9360,490000.0
10066,220000.0
3371,750000.0
21203,461100.0
931,545000.0
8202,389500.0
17136,290000.0
17735,355000.0
17022,414050.0
8988,700000.0
20332,375000.0
19005,353250.0
8224,949950.0
7261,175000.0
18371,515000.0
20490,292000.0
13342,385000.0
10544,570000.0
16203,439950.0
2490,540000.0
14438,269950.0
7919,585000.0
18386,390000.0
5909,497000.0
12080,410000.0
3470,479200.0
18149,627000.0
8445,1247000.0
7758,480000.0
3296,282000.0
8341,545000.0
8904,525000.0
3908,490000.0
812,347000.0
11624,614000.0
19063,718500.0
9127,190000.0
7327,295000.0
2682,687000.0
21418,750000.0
12010,439950.0
1782,190000.0
17619,451000.0
9885,505000.0
5430,560000.0
1141,380000.0
10002,465000.0
3177,450000.0
20670,502000.0
85,940000.0
12353,275000.0
18677,262000.0
15203,289950.0
15462,334000.0
14919,462600.0
11575,335000.0
15511,266750.0
3175,520000.0
18683,570000.0
18960,480000.0
13161,790000.0
14380,519000.0
15706,660000.0
12766,529100.0
20869,428000.0
5835,447500.0
17159,505000.0
15403,380000.0
16526,250000.0
9897,335000.0
19756,385000.0
15280,329000.0
8488,239950.0
10067,325000.0
5238,600000.0
2282,429500.0
7024,802500.0
7288,620000.0
15450,590000.0
3127,176500.0
19857,435000.0
8050,499000.0
6623,550000.0
8485,343000.0
6661,275000.0
16946,615000.0
13507,570000.0
1622,610000.0
21280,645000.0
4968,749000.0
8621,564000.0
12446,750000.0
18507,545000.0
13355,530000.0
12697,420000.0
10882,600000.0
3300,885000.0
14776,472500.0
11463,199000.0
5758,368250.0
3632,435000.0
8686,300000.0
2460,438400.0
12702,575000.0
7028,567000.0
6663,525000.0
16377,1200000.0
12067,1195000.0
3452,1234570.0
11991,897500.0
8312,207000.0
14718,424000.0
10854,594000.0
10286,401500.0
18379,265000.0
18479,520000.0
6477,1339000.0
13080,386500.0
1941,998000.0
7980,895000.0
11840,305495.0
15665,585000.0
16253,1400000.0
5771,842000.0
443,350000.0
2589,134000.0
9119,300000.0
4974,825000.0
11115,1175000.0
21164,375900.0
7866,615000.0
2902,305000.0
2253,468000.0
3530,445000.0
21417,598500.0
21448,326000.0
15427,404000.0
519,890000.0
4386,700000.0
15279,696950.0
19319,850000.0
18403,235000.0
14766,390000.0
9511,267500.0
7215,779950.0
8623,325000.0
12988,231500.0
12775,170000.0
10162,235000.0
15569,309950.0
12802,268000.0
20009,547500.0
18953,410000.0
14918,989000.0
9546,305000.0
12310,385000.0
12852,310000.0
7148,738000.0
9865,450000.0
17202,525000.0
949,1029900.0
14240,862500.0
15842,465000.0
8507,400000.0
17703,755000.0
12512,225205.0
3775,472500.0
3569,494400.0
13847,525000.0
7467,272000.0
18778,235000.0
9909,563000.0
20225,895900.0
3420,465000.0
1395,545000.0
4309,535000.0
18834,310000.0
15197,975000.0
1577,235000.0
7654,640000.0
2647,560000.0
16068,1250000.0
9073,625000.0
20042,799950.0
19399,535000.0
9056,553000.0
1854,439500.0
16873,325000.0
10384,695000.0
361,380000.0
10331,305000.0
20459,378000.0
1101,631000.0
1277,750000.0
10311,399900.0
1974,420000.0
13569,479950.0
5017,219950.0
11859,410500.0
5790,452000.0
10960,440000.0
8924,449000.0
4090,462500.0
3532,548500.0
6171,352000.0
8803,699950.0
1207,651000.0
18866,1298890.0
7849,169900.0
13321,275000.0
8337,1300000.0
5942,908950.0
12541,550000.0
18093,310000.0
6357,494000.0
2627,500000.0
2987,392000.0
20971,525000.0
4707,336000.0
7038,717000.0
5277,390000.0
7414,663500.0
19210,390000.0
5443,250000.0
9361,429000.0
10607,510000.0
6851,470101.0
20913,299999.0
17446,407500.0
12268,350000.0
16941,160000.0
12117,585000.0
5262,439990.0
11507,1065000.0
5112,460000.0
8140,484000.0
5275,288000.0
11353,289000.0
6574,303000.0
10316,450000.0
2343,459000.0
21292,355000.0
18816,208000.0
14536,415000.0
3689,380000.0
5214,997000.0
8533,395000.0
17227,300000.0
15825,700000.0
11643,491000.0
16718,415000.0
18255,330000.0
1690,576000.0
15340,307000.0
13051,201000.0
15460,405000.0
859,166600.0
3049,272000.0
4125,346500.0
19309,270000.0
15689,305000.0
8799,975000.0
2135,185000.0
17585,770000.0
13805,228000.0
6518,1339000.0
3137,752500.0
14331,537100.0
8490,200000.0
13622,339950.0
8448,525000.0
12178,676000.0
21574,610950.0
2696,615000.0
3378,970000.0
17686,750000.0
9979,342000.0
3299,921500.0
16295,405000.0
15818,292000.0
10986,395000.0
4202,654000.0
12231,887500.0
1259,295700.0
2968,220000.0
9378,625000.0
17371,739000.0
14,530000.0
5785,357562.0
4893,365000.0
2857,423700.0
2996,335000.0
12157,552775.0
12676,627500.0
6064,228000.0
15635,237000.0
20397,480000.0
8601,470000.0
10494,550000.0
20056,539000.0
10457,654300.0
19884,350000.0
18542,580000.0
2669,161500.0
2926,265000.0
19840,300000.0
11480,403000.0
17544,415000.0
7204,277000.0
18128,375000.0
5,1225000.0
11004,360000.0
17663,559950.0
5131,528000.0
20236,588000.0
19187,187300.0
15036,200000.0
8347,756000.0
10417,359000.0
8087,154200.0
8168,370000.0
9184,585000.0
15864,237500.0
16751,208000.0
18795,469950.0
19344,151000.0
3445,955500.0
20047,754950.0
1977,695000.0
9172,1234000.0
7757,224950.0
9176,1265000.0
4988,490000.0
13225,625000.0
20653,405000.0
3973,276000.0
7495,515000.0
13693,246500.0
14133,460000.0
2952,250750.0
3805,95000.0
16528,725000.0
3565,405000.0
14288,540000.0
5189,190000.0
18618,355000.0
3101,190000.0
1239,645000.0
15223,300000.0
11362,862000.0
16861,435000.0
11529,283000.0
11739,126000.0
8324,239950.0
5590,725000.0
21257,424950.0
4819,375000.0
8468,238000.0
12218,615000.0
581,264000.0
9450,300000.0
10482,617450.0
13521,585000.0
13257,1275000.0
6196,594950.0
20363,570000.0
15451,526000.0
14325,365000.0
19132,920000.0
16247,255000.0
18367,1140000.0
7353,304000.0
6339,287000.0
12984,146000.0
4829,339950.0
9695,1388000.0
7502,250000.0
12556,325000.0
2385,269950.0
2513,685000.0
21026,395000.0
17914,291750.0
20582,344000.0
2586,385000.0
1715,338000.0
15013,265000.0
14349,517950.0
5623,500000.0
5662,898000.0
15612,370000.0
6640,350000.0
4565,530000.0
7973,120000.0
10489,938000.0
14639,1442500.0
21564,579950.0
6892,350000.0
470,290900.0
11831,400000.0
16650,342000.0
2676,820000.0
10711,335000.0
12171,300000.0
15986,129000.0
14913,415000.0
5488,985000.0
12638,379500.0
2031,152900.0
20758,358000.0
12559,545000.0
4045,704300.0
1605,512000.0
7753,460000.0
16934,550000.0
1613,537500.0
1550,355000.0
10418,242500.0
1647,450000.0
6169,575000.0
500,650000.0
4026,290000.0
16003,475000.0
9436,375000.0
4557,290000.0
1356,643000.0
15292,324800.0
5540,538000.0
14377,585000.0
7697,697000.0
7912,435000.0
12321,385000.0
5178,1160000.0
3668,775000.0
8089,285650.0
15070,430000.0
20507,280000.0
2370,719000.0
6034,680000.0
17848,565000.0
413,577500.0
222,527000.0
4227,755000.0
14023,506000.0
11005,600000.0
17257,856500.0
18759,554000.0
6748,175000.0
2079,875000.0
1040,218500.0
20454,482500.0
10103,485000.0
18894,316000.0
271,436000.0
12784,824000.0
16190,264500.0
15785,635000.0
18808,239950.0
3923,475000.0
11811,375000.0
2888,205000.0
19363,290000.0
12672,410000.0
16582,1350000.0
9277,715000.0
10334,459950.0
15010,970000.0
2807,522000.0
4778,390000.0
11366,325000.0
1288,320000.0
10012,385000.0
18211,475000.0
3670,158000.0
5651,352500.0
4837,233000.0
8681,270000.0
12166,718000.0
17268,279000.0
4877,849000.0
12400,660000.0
1699,561000.0
11457,390000.0
17981,430000.0
18050,800000.0
9170,569999.0
11153,515000.0
8736,685000.0
13167,530000.0
3603,933000.0
13183,161000.0
3929,405000.0
11104,575000.0
19522,268000.0
4822,760000.0
8829,603500.0
3389,895000.0
6649,750000.0
6439,445000.0
11942,535000.0
5564,258000.0
14170,230000.0
7540,183750.0
4213,480680.0
17104,375900.0
15335,734500.0
605,469000.0
19190,935000.0
773,450000.0
15370,436000.0
11756,435000.0
6710,549900.0
3466,749700.0
2873,335000.0
8073,270000.0
3678,660000.0
16347,440000.0
8652,244900.0
13724,275000.0
19131,163000.0
12583,635000.0
5208,685000.0
14834,240000.0
5748,339000.0
10245,355000.0
912,205000.0
20569,1299890.0
7352,560000.0
9895,352000.0
8101,315000.0
1248,449000.0
6559,410000.0
8009,476500.0
16044,600000.0
3416,368000.0
4869,950000.0
3705,230000.0
15473,619850.0
7119,346000.0
6255,335950.0
13098,305000.0
6920,540000.0
13484,447000.0
21601,467000.0
18514,245000.0
8654,552500.0
6934,223000.0
16158,329000.0
4978,210000.0
7425,670000.0
20559,295000.0
21227,623300.0
11487,339000.0
13204,500000.0
6414,211000.0
2273,560000.0
20946,280000.0
4792,720000.0
9687,303000.0
3891,1225000.0
2278,625000.0
7452,479000.0
4000,210000.0
962,425000.0
1299,284000.0
4575,362300.0
13556,370000.0
21244,485000.0
20680,282900.0
10222,450000.0
8781,380000.0
18585,530000.0
11315,490000.0
10124,580000.0
21358,519995.0
19899,380000.0
17601,970000.0
11747,495000.0
13176,667500.0
13901,593777.0
12424,899000.0
2853,350000.0
6416,238950.0
5019,285000.0
1202,263000.0
19168,450000.0
62,505000.0
17858,871000.0
16501,335000.0
13266,450000.0
6361,852000.0
5546,650000.0
3578,405000.0
13774,610000.0
8102,336500.0
1489,532000.0
8173,268000.0
15055,1081000.0
17460,219500.0
5482,550000.0
21476,433000.0
7921,635000.0
18337,765000.0
8434,302100.0
7515,450000.0
18296,182500.0
14643,592500.0
112,272500.0
1616,349500.0
1423,1400000.0
6918,540000.0
20941,336000.0
12301,737000.0
15683,620000.0
3985,354000.0
20611,732000.0
17830,330000.0
7094,221000.0
15155,375000.0
19201,925000.0
5752,565000.0
8844,650000.0
4969,330000.0
8393,582000.0
14869,249950.0
19713,345000.0
17808,455000.0
8281,616000.0
4966,482000.0
3380,485000.0
12874,255000.0
375,730000.0
6178,769000.0
8680,690000.0
18897,210000.0
15769,642000.0
3106,449500.0
14600,246000.0
3999,420000.0
6324,212700.0
2139,735000.0
7126,499950.0
18340,470000.0
10952,675000.0
9515,812500.0
4580,789000.0
2231,529219.0
3952,210000.0
4570,500000.0
6756,277000.0
7840,328000.0
19128,424500.0
13190,325000.0
13711,440000.0
10554,660000.0
1865,370000.0
8254,910000.0
8691,490500.0
10267,270000.0
6230,269500.0
4900,550000.0
10574,253000.0
6734,380000.0
6210,313100.0
5978,205000.0
13809,418000.0
2296,605000.0
1514,432900.0
6232,375000.0
20603,445000.0
7074,632000.0
4657,725000.0
9387,913000.0
17005,720000.0
10234,440000.0
3733,795000.0
5047,764000.0
5631,720000.0
13550,905000.0
14343,362500.0
7523,239000.0
20711,530000.0
3927,635000.0
17492,325000.0
9614,215000.0
1706,1265000.0
14521,345000.0
12776,510000.0
